blockNumber,timeStamp,hash,nonce,blockHash,sender,contractAddress,receiver,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations,date,usd,usd_market_cap,usd_24h_vol,usd_24h_change,last_updated_at,last_updated,value_usd
7409943,2019-03-21 04:06:33,0x031e82f821c4862984b2b24a6b651f1bcc636fe780150ee10db4e35f57532ba1,12,0x06b9daab16b086a0baee7db42bb182c65b5877d480fff4bb6f1554f4870462c0,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x12e5e3e7a1389fed96e1be50aed32316c027b18b,1e-18,CRYPTOPUNKS,Ͼ,0,25,200000,6000000000,47648,4790231,deprecated,14199489,2019-03-21,,,,,,,
7419002,2019-03-22 14:12:16,0xbd15b394903305f9b91de174a451943160c79491fe629841f210cc0c978d6f3c,772,0xd57e9d9898420d3be332e97a08ac0f9298be5535b9cdaf116db1a0b7fa2e0eeb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xdbb59151b18dd72e9ac092706e93de5b5d7a9325,1e-18,CRYPTOPUNKS,Ͼ,0,82,200000,8000000000,62648,3436810,deprecated,14190430,2019-03-22,,,,,,,
7420021,2019-03-22 17:59:46,0xa7fe28d03f7a83ad2af0533dcbdd8f7b03c0b4e43e1367e9f23a61103bf725b3,1929,0xa2657da52e79d377b1c1031359953483a5a15a61fed296f8134bf73778b66ab4,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xf3860788d1597cecf938424baabe976fac87dc26,1e-18,CRYPTOPUNKS,Ͼ,0,42,200000,4000000000,47648,2863568,deprecated,14189411,2019-03-22,,,,,,,
7420080,2019-03-22 18:14:37,0x67b5dd70fddce116411903917189b26469261485557862dead8e29e98c1c0579,65,0xcb63b2adc91d05fab6decf53e7806c99d6adf8617d781e20e47bba5052419360,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x82b1f29c5608238df2618f996827933c0d844079,1e-18,CRYPTOPUNKS,Ͼ,0,103,200000,1000000000,47648,7718304,deprecated,14189352,2019-03-22,,,,,,,
7432503,2019-03-24 16:37:52,0xb4299584532d90396fb78eaa654c02004a9784d6546db4f549fcf81b17cf0d4a,9,0x9661ef70eeea9d0b98ad757c8e97c31f4a217a9326f7a723b100a3427f752e1c,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x530afa101bed324809d0738d45b38a669314ff54,1e-18,CRYPTOPUNKS,Ͼ,0,10,200000,10000000000,62648,561988,deprecated,14176929,2019-03-24,,,,,,,
7432550,2019-03-24 16:48:38,0xef71481ac01d060bcda89ecc10e560528adc6338d82730cdb557dc5247a7ec46,10,0x79431021e7036f36695db13ac1a9225c017f21b8f82688d0f1ef283bef9418eb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x530afa101bed324809d0738d45b38a669314ff54,1e-18,CRYPTOPUNKS,Ͼ,0,29,200000,10000000000,47648,1107040,deprecated,14176882,2019-03-24,,,,,,,
7432551,2019-03-24 16:49:12,0x0fd003f237e1ccd686fcdbb6537a1d0629783a4f02d6aa26f15c90d51f5442ae,11,0x585ae96d3a77b582ccc2caac679d888481b4a178e71d0cb65601154b5cd80ba2,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x530afa101bed324809d0738d45b38a669314ff54,1e-18,CRYPTOPUNKS,Ͼ,0,57,200000,10000000000,47648,3130665,deprecated,14176881,2019-03-24,,,,,,,
7432637,2019-03-24 17:05:27,0x0b8c03a6a7cd04c35b52ba53af3ad0eacafcadf69760af746450d6d46c5bc720,12,0x99c0105660027d130120474e953a696709a3679a502117b60dea238e338ab719,0xb6be4de7f37bae20085d830a28982be8ad19052b,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x530afa101bed324809d0738d45b38a669314ff54,1e-18,CRYPTOPUNKS,Ͼ,0,62,200000,5000000000,47648,7048889,deprecated,14176795,2019-03-24,,,,,,,
7432650,2019-03-24 17:12:00,0x7e08fc9feebe56f6c379211117006224aba952fc0f3f851591a43d1335de8097,13,0xcdbbfaa356087be14c4bed28c17dd20ec53c5f252f3c97c0117b565dc57214bd,0x582fa78399f03501802beff5b2ea2d0612c9a9e5,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x530afa101bed324809d0738d45b38a669314ff54,1e-18,CRYPTOPUNKS,Ͼ,0,128,200000,10000000000,47648,5481790,deprecated,14176782,2019-03-24,,,,,,,
7432700,2019-03-24 17:24:29,0xb96b8763e77f3142a9e2bc90ddead8e66b256d5fe4fe7486400b3046eb515de6,14,0xdb2098aa8e05736755b4fd5dcdda2f478d1ee895f08c404ec3eb36c5132aa8d5,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x530afa101bed324809d0738d45b38a669314ff54,1e-18,CRYPTOPUNKS,Ͼ,0,106,200000,5000000000,47648,3247059,deprecated,14176732,2019-03-24,,,,,,,
7437831,2019-03-25 12:24:35,0xb8099d68de378f33d631a72ab9648499e82d30bed10177bbccdef6453f0903d7,1310,0x32c6051cce49cd35bb470b40301fb27185fda0e318e63995e938df74ccd1620f,0x470e9bd486ebf96ddf6b38de58f21b0872f85776,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x7c0d2f1eb3dc2cc21d6118789d26f2db09311b1d,1e-18,CRYPTOPUNKS,Ͼ,0,67,200000,8000000000,62648,4043225,deprecated,14171601,2019-03-25,,,,,,,
7438790,2019-03-25 16:04:09,0x234552ca18b6ec5155fd22df51cd6b2ba4c2f2d93d9c23a7a7a78358e55dbbb2,65,0xfd7b02ce9ed29f937410d8ea2d30fcc93080bdf4595af96e474eba424464094a,0x289d953cf25d51abbc825faac3c260c10eda72cf,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xe83c750b2708320bb134796c555b80df39a3d97b,1e-18,CRYPTOPUNKS,Ͼ,0,146,200000,9000000000,62648,5662851,deprecated,14170642,2019-03-25,,,,,,,
7438838,2019-03-25 16:16:25,0xfeef66e9e3ec373acdf3bbb644f1b6f303db76da031dcd5c69d17079d0ef34a9,68,0x96167e2861286732bef830ecc32d2d8d8bd7915d290cde6ae0ab21ad9a6cbf52,0x289d953cf25d51abbc825faac3c260c10eda72cf,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xe83c750b2708320bb134796c555b80df39a3d97b,1e-18,CRYPTOPUNKS,Ͼ,0,11,200000,9000000000,62648,765608,deprecated,14170594,2019-03-25,,,,,,,
7438879,2019-03-25 16:25:52,0xeaeff2924a32b29a755f276abae13814dfd01b053fa3b1c3f8c66ef978e9e517,70,0x0279d65655a59317ed08bf3e0aca8a0547c0d3500b0d6825e3299e54344dbdc4,0x44f2d48a67b7d8ad48ae7deb681c4bad8da47cf8,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xe83c750b2708320bb134796c555b80df39a3d97b,1e-18,CRYPTOPUNKS,Ͼ,0,58,200000,9000000000,47648,2228672,deprecated,14170553,2019-03-25,,,,,,,
7444799,2019-03-26 14:41:56,0xc19484d8fdc92b7aaec3f0802f3b26170c2fcc0e4f6bd447dd8162cca9f31db5,412,0xf6383969b8a97c374c56fc600b1ce9aa4872b2efee7fe3732b93fd7ce53ee5a9,0xc352b534e8b987e036a93539fd6897f53488e56a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xe83c750b2708320bb134796c555b80df39a3d97b,1e-18,CRYPTOPUNKS,Ͼ,0,166,200000,10000000000,98291,7704245,deprecated,14164633,2019-03-26,,,,,,,
7447402,2019-03-27 00:32:19,0x7c36ce898e13c25c9abcc21bc3a595686d3277225aec034cc0337eb247adaa6d,1939,0xfac7b36599b8a9fb5044d0042175ca1537fa2069b89a67c427a435c7a584f548,0x8ba3e27d57f65cd793f10336c20c6e6f542c6a16,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xf3860788d1597cecf938424baabe976fac87dc26,1e-18,CRYPTOPUNKS,Ͼ,0,72,200000,4200000000,62648,3938025,deprecated,14162030,2019-03-27,,,,,,,
7451214,2019-03-27 14:47:56,0xcc850cefb6a7f8fd2e402eaa29286a038392b3bc3582b21e20e5ffd4d3e8c613,1943,0xdceaf0f443682ea28ec72f48afbd38582de4d8953307eb0add483d6c5dec6bcd,0x0553de51e7fa7658f0517e573d79eebbb59852f2,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xf3860788d1597cecf938424baabe976fac87dc26,1e-18,CRYPTOPUNKS,Ͼ,0,113,200000,10000000000,62648,5168128,deprecated,14158218,2019-03-27,,,,,,,
7451255,2019-03-27 14:56:42,0xcac2a5dbab8e51c41d3fdbf9c23fd588a7240dc56e839e417956a2c6aea754b4,414,0xd78c585289d92eb396224ecd1e82d11e733fb7234b4fccb0445ee65daf82b058,0xc352b534e8b987e036a93539fd6897f53488e56a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xe83c750b2708320bb134796c555b80df39a3d97b,1e-18,CRYPTOPUNKS,Ͼ,0,59,200000,10000000000,98291,2878811,deprecated,14158177,2019-03-27,,,,,,,
7452379,2019-03-27 19:03:14,0xa5ca250f371c7ccce417f5a7a3a75bd24aa99c6cde8c234129f37b02e325de70,1074,0xf31ca88deafa74e2c028298e03a3b28b31206b04bafd3b11ebac61361cfd0b41,0x8234be55f64ea91960b78357906cf5bebce81f3d,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x303052148a78a692d7aa89bad454f3e91785488d,1e-18,CRYPTOPUNKS,Ͼ,0,38,200000,2000000000,56646,2158844,deprecated,14157053,2019-03-27,,,,,,,
7452379,2019-03-27 19:03:14,0x6a2a26fc4cc35d16df28d9d1167d133a3cb6d3a59c4b29e4833030aefaf4122e,4,0xf31ca88deafa74e2c028298e03a3b28b31206b04bafd3b11ebac61361cfd0b41,0xb6be4de7f37bae20085d830a28982be8ad19052b,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xca81319a0576854c2e8a9903a9c4f37bf42ebbd3,1e-18,CRYPTOPUNKS,Ͼ,0,48,200000,4000000000,62648,2931004,deprecated,14157053,2019-03-27,,,,,,,
7458456,2019-03-28 17:51:01,0x43f65be25ed9de3ebb9bce3a559dbe95b74b531bf48ed97dc9f6bddd4ad90daf,344,0x8296bdc2d334327905ff946e7bb48375f7885053b751b59cd41d1cd6fbb250a8,0x8ba3e27d57f65cd793f10336c20c6e6f542c6a16,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x303052148a78a692d7aa89bad454f3e91785488d,1e-18,CRYPTOPUNKS,Ͼ,0,128,200000,4000000000,62648,6948258,deprecated,14150976,2019-03-28,,,,,,,
7459006,2019-03-28 20:06:14,0xc3315332d188247f77372b71bbd8fe1246bcc5fc0cae898180fe6144ea72b1cf,66,0x56133a5021d00e54679dec7bfd55e99f1fdb214fa544c1ef35c72968415682f8,0x94f67de48a70fde96396f767a2ce5719af7f1bdb,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x82b1f29c5608238df2618f996827933c0d844079,1e-18,CRYPTOPUNKS,Ͼ,0,66,200000,1000000000,62648,7581688,deprecated,14150426,2019-03-28,,,,,,,
7459008,2019-03-28 20:06:32,0xaac50622f7c663b5f4438a091fbda49a87d9dde018c958409512bce18167073c,67,0x3423137b037450c8c990acc9a5f1c231779b55b029452aaac3bf2681afae5cbf,0xe45df57df7980d8219a5ea811aff949907d0a355,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x82b1f29c5608238df2618f996827933c0d844079,1e-18,CRYPTOPUNKS,Ͼ,0,99,200000,1000000000,47648,7568525,deprecated,14150424,2019-03-28,,,,,,,
7459207,2019-03-28 20:46:47,0xce22b6d62a68c22c3f794d0877ea32fe305c668ae945db87e52dfc46ddba77ae,199,0x7c8ca84b64c1eda836387ccb27726b726891bf4efc841374c215f9d67138b525,0xca81319a0576854c2e8a9903a9c4f37bf42ebbd3,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x0a4eafeb533d4111a1fe3a8b323c468976ac2323,1e-18,CRYPTOPUNKS,Ͼ,0,110,200000,3000000000,47648,4547489,deprecated,14150225,2019-03-28,,,,,,,
7459271,2019-03-28 21:01:01,0x01f740a18e0d2ba055bbb52856d11f10a403550b887625235e01f050079332b5,68,0x8c98d912c19688ca981dceaaeb193b810f9c3cbf1dbfc80dd9cbdc41fa9edfb5,0x303052148a78a692d7aa89bad454f3e91785488d,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x82b1f29c5608238df2618f996827933c0d844079,1e-18,CRYPTOPUNKS,Ͼ,0,49,200000,1000000000,62648,4686843,deprecated,14150161,2019-03-28,,,,,,,
7459272,2019-03-28 21:01:03,0x42fbb7a32a6764a727586413e3274cde9ae852d8c7952b11154802a442521333,69,0x985ca540e77d8f9ea806c3e10768c972e55685e26f893fa3cd3743c22cfea355,0x05268609226f2697e02c9ffb83c4bb941a20d588,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x82b1f29c5608238df2618f996827933c0d844079,1e-18,CRYPTOPUNKS,Ͼ,0,65,200000,1000000000,47648,7404323,deprecated,14150160,2019-03-28,,,,,,,
7459277,2019-03-28 21:02:03,0xb55243259b4fa445effd13406249178514c5ee8aecbf1e0b79467b10a513959f,70,0x736162ffd856056d280212c0302c31a4eea912e2fd6ce4754479e7fd56fdd595,0xe45df57df7980d8219a5ea811aff949907d0a355,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x82b1f29c5608238df2618f996827933c0d844079,1e-18,CRYPTOPUNKS,Ͼ,0,51,200000,1000000000,47648,5406031,deprecated,14150155,2019-03-28,,,,,,,
7459280,2019-03-28 21:02:54,0xac8cf76cf9a0f31444a7d926c1d8218b29e6bf065a946f4351eaf1046dfdbacd,71,0xe10c3a5421a9ee671aefa1c563c97948074080d087015d754254844c7215525f,0x40dcb6db7bf5352cfe9219033ffdc67b5e3e0488,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x82b1f29c5608238df2618f996827933c0d844079,1e-18,CRYPTOPUNKS,Ͼ,0,92,200000,1000000000,62648,6934079,deprecated,14150152,2019-03-28,,,,,,,
7459330,2019-03-28 21:16:44,0x9c1e47cd3c764b505b386d9399da37eca0204fd90110af21a81599d873984125,72,0xd4f7ad1cfbe81c39b55fc480272d4aa395d823f29e41c8364d61a554bd151bdc,0x090869e2f2764f300607861171de5a074b0bc9d6,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x82b1f29c5608238df2618f996827933c0d844079,1e-18,CRYPTOPUNKS,Ͼ,0,47,200000,1000000000,62648,4676651,deprecated,14150102,2019-03-28,,,,,,,
7459331,2019-03-28 21:16:46,0x675509df07d4b5cd4688d10df9eba9984f02d9ffe80032b71db73e833e0b62b7,459,0xfc18185ad5e8c792a19f4cecc82591139d476ccd363586b1f181aec8cd408b4a,0x6611fe71c233e4e7510b2795c242c9a57790b376,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x5b098b00621eda6a96b7a476220661ad265f083f,1e-18,CRYPTOPUNKS,Ͼ,0,14,400000,4000000000,47648,584631,deprecated,14150101,2019-03-28,,,,,,,
7459880,2019-03-28 23:11:42,0x5b28f31996d7b69a824251a03d40e25fcf55732c72eebefe46301c2dee029216,30,0xc5937a8e835f15dbd2a2f17317e63e1b5b59b87bb2189f774e11a2a82a38cb47,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xca81319a0576854c2e8a9903a9c4f37bf42ebbd3,1e-18,CRYPTOPUNKS,Ͼ,0,23,200000,2000000000,77648,2168482,deprecated,14149552,2019-03-28,,,,,,,
7460894,2019-03-29 02:56:39,0x25e0328c81011bec522be36c48e8f42a92fe55f0bae5be5123fba3de8c053fad,1088,0x846ee7878f271992281d27a3d94e8657c50f568ad91d863ab0a917b01dc35903,0x8234be55f64ea91960b78357906cf5bebce81f3d,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x8e662143178bb8c797620a3a61f34a71832475b0,1e-18,CRYPTOPUNKS,Ͼ,0,150,200000,7000000000,56646,6711522,deprecated,14148538,2019-03-29,,,,,,,
7463967,2019-03-29 14:40:57,0x6597910718a7c0c298d3579841a5eedb012486d78f0d99b1707c47d718334b65,416,0x198860f41110794396290e5ef3b5626404167086894af54b918a0734227af045,0xc352b534e8b987e036a93539fd6897f53488e56a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xe83c750b2708320bb134796c555b80df39a3d97b,1e-18,CRYPTOPUNKS,Ͼ,0,7,200000,10100000000,98291,304685,deprecated,14145465,2019-03-29,,,,,,,
7463997,2019-03-29 14:47:31,0x350a113e460d7822b2da6c4f5095be21287ac3704a26976342e5ba87362f9c87,88,0xeebfcbbe45bb37ebb7b2e177b67fe132dc30002046d15b28a25626068a0257cd,0x470e9bd486ebf96ddf6b38de58f21b0872f85776,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xe83c750b2708320bb134796c555b80df39a3d97b,1e-18,CRYPTOPUNKS,Ͼ,0,132,200000,10100000000,47648,7323849,deprecated,14145435,2019-03-29,,,,,,,
7464013,2019-03-29 14:50:45,0xb15f8a525a1f1c2a7235d071c41444148ae2a0a931eb10748acff5685a7d27a0,89,0x4e3037f70e22e59621d5161100beb5c5fb3058a9c9de4105841e7f20ae5f6c84,0xe8723d26ad5f7ff4ea8902d235f0a8f8b8802f6d,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xe83c750b2708320bb134796c555b80df39a3d97b,1e-18,CRYPTOPUNKS,Ͼ,0,30,200000,10100000000,62648,1380170,deprecated,14145419,2019-03-29,,,,,,,
7469111,2019-03-30 10:12:13,0x453fd9879e1ce151a0d726dcfd64e186b7ca15a5223cad97209ecbdd6c8f4c87,1923,0x826bdde02d8911fe0c2991831f7871166b0dd4d97993797bf29fb8a87f406696,0x00d7c902fbbcd3c9db2da80a439c94486c50eb81,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xe83c750b2708320bb134796c555b80df39a3d97b,1e-18,CRYPTOPUNKS,Ͼ,0,62,200000,6000000000,98291,3969164,deprecated,14140321,2019-03-30,,,,,,,
7469138,2019-03-30 10:17:38,0x30288272ce5ab4883c57a9b5895d5bb367f9b498f2142626352fd494f6a49cd6,1924,0x823fdf46479d721318ff5d9c76eec2f6d230f6e839124a0091e7f7035915cb43,0x00d7c902fbbcd3c9db2da80a439c94486c50eb81,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xe83c750b2708320bb134796c555b80df39a3d97b,1e-18,CRYPTOPUNKS,Ͼ,0,81,200000,6000000000,83291,4456263,deprecated,14140294,2019-03-30,,,,,,,
7469162,2019-03-30 10:21:40,0xb86b84d129982343ed97d4dc9376a15771f314e3ef65cbf119d3a9a0b7777317,1925,0x52542f3f5ddb432e5a7a5afdb5d214789cbb0f4748d5c759872cbf9509c29669,0x00d7c902fbbcd3c9db2da80a439c94486c50eb81,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xe83c750b2708320bb134796c555b80df39a3d97b,1e-18,CRYPTOPUNKS,Ͼ,0,171,200000,6000000000,83291,5284554,deprecated,14140270,2019-03-30,,,,,,,
7469419,2019-03-30 11:25:03,0xf12f2c2df61aed33bec1aadac376c93f76be8d997a3de81ce16ba4d35429abd3,11,0x61f09fd2890ed950dfa56ffa9d7c46a1f334611b9a6b3aa78ac777fdbd68c032,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xd07ee1049929e97680f7bb176721ea1e6114f42c,1e-18,CRYPTOPUNKS,Ͼ,0,56,200000,4000000000,77648,2515994,deprecated,14140013,2019-03-30,,,,,,,
7469483,2019-03-30 11:40:33,0xb7e246f8516efaa5eaab0d11bbd72184b9d6c7fcbd28487904833f6665a2fcff,13,0xd66650ba7aa28676b9fa5b021cae29772f475c4a47d4e89c5ae195a01773a1f1,0xd07ee1049929e97680f7bb176721ea1e6114f42c,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xce810c1ca6390063aca6c16adc095b2f0603c4ba,1e-18,CRYPTOPUNKS,Ͼ,0,72,200000,4000000000,44579,2978696,deprecated,14139949,2019-03-30,,,,,,,
7470082,2019-03-30 13:59:46,0x530b38dcd9754a363ae41da04b345acce83b90c74f880fed1cad43e14dda822c,1096,0x01339b2682c41ff6f0214fc79a3ab77f1ffd191cb70863c10deff308c7f982cd,0x8234be55f64ea91960b78357906cf5bebce81f3d,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x303052148a78a692d7aa89bad454f3e91785488d,1e-18,CRYPTOPUNKS,Ͼ,0,101,200000,5000000000,56646,3611199,deprecated,14139350,2019-03-30,,,,,,,
7476764,2019-03-31 14:53:07,0x65471fc2fe0cdc4c7e7b5d501843985306c12ff43f6609081d119a70297ea54d,60,0xf707e9181731b7282a0a4c95a4e9fcc5e9bd06276f46cd9abfa69e0c2b374f31,0xe45df57df7980d8219a5ea811aff949907d0a355,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x5acce70cae148b520ff36dcf177ee78ba54ebc04,1e-18,CRYPTOPUNKS,Ͼ,0,89,200000,5000000000,47648,4303951,deprecated,14132668,2019-03-31,,,,,,,
7476841,2019-03-31 15:10:04,0x15e31cf6157270a9f44052c3470fd94b4f81634f2754581c160affccf2f61543,61,0x0f4c974e55384b421d3e1de236da3cdedd4391f25cdc4c34502229a6466b12f5,0x000c1cac6fef87de3fb1e3b15bb1b5311020e1c3,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x5acce70cae148b520ff36dcf177ee78ba54ebc04,1e-18,CRYPTOPUNKS,Ͼ,0,61,200000,5000000000,66991,6397332,deprecated,14132591,2019-03-31,,,,,,,
7479829,2019-04-01 02:03:50,0x0970aebd2d4d52d97811bf64f6dbb16c280ad46e365bf107d00fa825dbf26755,1107,0x91031aad1a6b69c04ac49e71a2fb062e1cbfb988214cdf23a24bf19c16e97951,0x8234be55f64ea91960b78357906cf5bebce81f3d,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x303052148a78a692d7aa89bad454f3e91785488d,1e-18,CRYPTOPUNKS,Ͼ,0,50,200000,4000000000,56646,3606435,deprecated,14129603,2019-04-01,,,,,,,
7490827,2019-04-02 19:29:27,0xbeb7537adb6a400c3eec05d1d4293df870fd3401db7cabe6733fdff7ca62799d,61,0xd7f62b681422f37bc79f1a07ff8dca5e593f2f9c512e63b7054e9255a92a0f1f,0x090869e2f2764f300607861171de5a074b0bc9d6,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xd5b19683b5c207451a399fbccbab3695be8799f6,1e-18,CRYPTOPUNKS,Ͼ,0,84,200000,4000000000,59643,5731046,deprecated,14118605,2019-04-02,,,,,,,
7494254,2019-04-03 08:25:53,0x6a1495068c814844cbac1676986881787cb05ce7d2fa7e9fc98bbbc47987a30e,549,0xc7f45ba21acbe5cbd55a3e9bd7aee52f5de1d7daa1d25a6d9bda828cc096a4ef,0x289d953cf25d51abbc825faac3c260c10eda72cf,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xf5043b09b635e57c25acaab0c196f7bce4be3dc3,1e-18,CRYPTOPUNKS,Ͼ,0,17,200000,11000000000,59643,662586,deprecated,14115178,2019-04-03,,,,,,,
7502478,2019-04-04 15:24:31,0xb4ecf343517acb35fe74959ea896763a0e598dbd8aa24915aa84fbccb5e43a65,1117,0xd7e8e106d4ed853f877d9bbda98d9c4895aaabaf505afb46f1c6357a971aaf31,0x8234be55f64ea91960b78357906cf5bebce81f3d,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xa374a95b8246cc6d9c5bb660a913571be8c2d8aa,1e-18,CRYPTOPUNKS,Ͼ,0,62,200000,10000000000,68291,3024974,deprecated,14106954,2019-04-04,,,,,,,
7510287,2019-04-05 20:50:45,0x32ce93330c34b7445e634ea30e1ea66847e4089dd532d1e8d810af1a3f85340c,1121,0x4ee1c9bd8bde5e63847e56b51041472af6c041727d81a5621c814bb1e8d62241,0x8234be55f64ea91960b78357906cf5bebce81f3d,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x289d953cf25d51abbc825faac3c260c10eda72cf,1e-18,CRYPTOPUNKS,Ͼ,0,30,200000,6000000000,56646,2067999,deprecated,14099145,2019-04-05,,,,,,,
7510289,2019-04-05 20:51:13,0x6c137f91026b4b16375780a47b44a6e0a51bee082c631bdd177ed6d4571cff1c,1122,0x5928a45929e3a25bc6558eeaad172e025af4a4177967a5a85da8af8382502f44,0x8234be55f64ea91960b78357906cf5bebce81f3d,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x289d953cf25d51abbc825faac3c260c10eda72cf,1e-18,CRYPTOPUNKS,Ͼ,0,8,200000,6000000000,53291,439598,deprecated,14099143,2019-04-05,,,,,,,
7510300,2019-04-05 20:53:43,0xb67bd2a16d0453406711c03f4914288bd0bdd935d7a587300eddf63864d9f253,1124,0xa37f46c4692db33012c105a27b9e4c582e822ed60a54667875fb92def52fd75a,0x8234be55f64ea91960b78357906cf5bebce81f3d,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x289d953cf25d51abbc825faac3c260c10eda72cf,1e-18,CRYPTOPUNKS,Ͼ,0,112,200000,6000000000,49146,6533067,deprecated,14099132,2019-04-05,,,,,,,
7510306,2019-04-05 20:55:19,0xbfd0dff7f615d7385fc316b9e73a232f782a5a875f8d186aba29e42890dd52c3,1126,0xa100d4ff4bd3d391e5f9841fbf3c38b9716bbb0a57b05ddc068cb997a13d25e5,0x8234be55f64ea91960b78357906cf5bebce81f3d,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x289d953cf25d51abbc825faac3c260c10eda72cf,1e-18,CRYPTOPUNKS,Ͼ,0,53,200000,6000000000,56646,4393136,deprecated,14099126,2019-04-05,,,,,,,
7512573,2019-04-06 05:03:46,0x12a149545c357a060a2e140787748066020e83261eeb5ed5e13ec621b83f1569,707,0xd57bd9d348aa2873aecaa8f689925ddc104b5d8fddc5cd3da8f6db3993fadd3f,0x8ba3e27d57f65cd793f10336c20c6e6f542c6a16,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x7d438bf6567673867480b7923669bf349e6c8c12,1e-18,CRYPTOPUNKS,Ͼ,0,58,200000,20000000000,77648,1725001,deprecated,14096859,2019-04-06,,,,,,,
7512665,2019-04-06 05:21:51,0xcbc7fbb7b2933d9138da69dba399c9b8d65cffe151916145d5ccb32fe513be79,710,0x9a917a4174f7684acbb1731945bbe019cfe1c0116f3549091d9747431e83ddaa,0xf5099e196469257c0d457e896a648d5f616af034,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x7d438bf6567673867480b7923669bf349e6c8c12,1e-18,CRYPTOPUNKS,Ͼ,0,7,200000,6000000000,47584,505035,deprecated,14096767,2019-04-06,,,,,,,
